1,-0.501098765,-0.05753515,2.639168002,-0.02028562,0.997085606,0.681130864,-0.000727321,0.87586781,0
2,0.732440248,-0.046193251,2.02384534,-0.020192124,0.997264186,0.681130864,-0.000727321,0.87586781,0
3,4.423633107,-0.030271556,0.717580525,-0.020176523,0.997315042,0.681130864,-0.000727321,0.87586781,0
4,6.32441197,-0.019653625,-0.028532772,-0.020117565,0.997489182,0.681130864,-0.000727321,0.87586781,0
5,12.89814909,-0.00149567,-2.050978949,-0.020071125,0.99778118,0.681130864,-0.000727321,0.87586781,0
6,15.59808682,0.006338356,-2.893642065,-0.020103269,0.998007667,0.681130864,-0.000727321,0.87586781,0
7,17.40988556,0.01174127,-3.464141732,-0.020171972,0.998237776,0.681130864,-0.000727321,0.87586781,0
8,18.35839851,0.015596655,-3.794841737,-0.020231136,0.998374603,0.681130864,-0.000727321,0.87586781,0
9,19.042165,0.017500962,-4.006520358,-0.020310193,0.998540265,0.681130864,-0.000727321,0.87586781,0
10,18.597832,0.016675914,-3.881657048,-0.020388047,0.99868403,0.681130864,-0.000727321,0.87586781,0
11,18.09753736,0.015873808,-3.74490637,-0.020505187,0.998883702,0.681130864,-0.000727321,0.87586781,0
12,14.50661077,0.01986161,-3.070867584,-0.02064328,0.999090992,0.681130864,-0.000727321,0.87586781,0
13,12.30464759,0.022884726,-2.676643032,-0.020796139,0.999296764,0.681130864,-0.000727321,0.87586781,0
14,6.978844366,0.024205607,-1.532913632,-0.020907469,0.999433892,0.681130864,-0.000727321,0.87586781,0
15,3.496195281,0.023919029,-0.748536855,-0.020987743,0.999529305,0.681130864,-0.000727321,0.87586781,0
16,3.233961339,0.024015676,-0.693368232,-0.021008539,0.999553778,0.681130864,-0.000727321,0.87586781,0
17,3.288975648,0.023892105,-0.701549894,-0.021106568,0.99967297,0.681130864,-0.000727321,0.87586781,0
18,3.258786483,0.023928864,-0.696060599,-0.021234143,0.999823771,0.681130864,-0.000727321,0.87586781,0
19,3.677401613,0.023967663,-0.790085848,-0.021247208,0.999838518,0.681130864,-0.000727321,0.87586781,0
20,3.783350154,0.024065148,-0.816762472,-0.021322423,0.999926454,0.681130864,-0.000727321,0.87586781,0
21,4.740143966,0.024336568,-1.037142357,-0.021280951,0.999878463,0.681130864,-0.000727321,0.87586781,0
22,5.574028005,0.023036254,-1.177384723,-0.021246217,0.999834877,0.681130864,-0.000727321,0.87586781,0
23,4.717707226,0.016669921,-0.774477811,-0.021258966,0.999852452,0.681130864,-0.000727321,0.87586781,0
24,4.314102338,0.012524429,-0.545500117,-0.021300658,0.999912756,0.681130864,-0.000727321,0.87586781,0
