21.67784698,-4.892049192,3.918349705,4.006890917
20.49328175,21.07724427,3.395608895,3.647627052
22.23850868,21.34806839,2.816434116,3.092492318
1.082176648,-4.905710425,2.315862633,2.553913571
0.42300793,0.676586508,2.232765335,2.273934434
1.256534284,0.729056902,2.145614247,2.188756065
194.3224086,-15.62602856,2.097276553,2.121307722
4.253350883,-28.749285,1.357228285,1.687152352
2.098118959,2.987312526,1.388316568,1.372684419
40.04728632,9.166459005,1.359145887,1.373653797
3.185953317,11.29552056,1.646441407,1.495912453
1.86369544,2.436728682,1.681856019,1.664054503
41.84024012,8.830484964,1.525283951,1.601657889
2.317945067,9.84801392,1.69005246,1.605555946
10.54634968,-4.944275397,1.729819517,1.70982038
8.766144525,-9.615135229,1.453099864,1.585433854
10.42560674,9.559935953,1.595043667,1.522418384
8.793190607,9.574672175,1.649194672,1.621893189
0.401515446,-1.878989582,1.676380772,1.66273216
0.405712885,-0.403608709,1.632083082,1.654083643
9.218018589,-1.933874069,1.652765793,1.642391881
12.75568951,-10.84353185,1.473109403,1.560354073
16.68654328,-14.58932367,1.579346181,1.525303154
2.620442883,6.6125739,1.327581212,1.448002182
1.446207268,1.946716092,1.156409409,1.239042939
92.19475052,11.54697875,1.028317896,1.090484521
8.251010091,27.5807871,0.664559276,0.82666692
51.98580894,20.71075648,0.549428734,0.604258191
135.8325904,84.03194092,0.309244893,0.412199018
17.31111715,-48.4913795,0.104899016,0.180109647
37.28355192,25.40511632,0.137305322,0.120013304
44.82454901,40.88053816,0.218723441,0.173297122
7.822036762,18.72483031,0.370653282,0.284728926
73.14741835,23.91990375,0.445527788,0.406369705
18.85389572,37.13642145,0.685293388,0.552555198
167.5339079,-56.20201802,0.829756283,0.754073268
0.30485428,7.146567624,0.50477945,0.64718152
1.617535947,0.702219877,0.432090451,0.46702289
0.55784407,-0.949912015,0.329211203,0.37715914
63.12371079,5.934070084,0.335400022,0.332291205
11.49478815,26.93684619,0.498661254,0.408963318
13.89053399,-12.63600987,0.592709495,0.543655461
106.3809255,-38.44070578,0.524098226,0.557349079
25.49609405,52.07972812,0.834273509,0.661242215
32.16964887,28.63914093,1.0183649,0.921734701
59.93114333,-43.90858501,1.25414843,1.130124215
0.217983466,3.614415351,0.936718645,1.083874632
3.31597052,-0.850192182,0.934946556,0.935832181
4.144407004,3.707119023,0.942848189,0.93888906
5.206983587,-4.645412711,0.939767334,0.941306501
9.009953846,6.849429305,0.827337175,0.881762128
21.47324656,-13.90945579,0.69628879,0.758989855
35.10677331,27.4564455,0.828246851,0.759407004
4.375349851,12.39372484,1.027550698,0.922532184
24.41266294,10.33508303,1.128027351,1.076617523
6.597257972,-12.69080908,1.303742093,1.21270637
17.01485451,10.59487539,1.17051695,1.235334861
242.0246706,64.17175826,0.950452459,1.054760974
153.833139,192.9544371,0.416034096,0.628824801
31.08694211,69.15346619,0.155599964,0.254430521
51.8193605,40.13608675,0.076907374,0.1093928
31.34023274,-40.29926573,0.012403825,0.03088601
35.18601027,-33.2074954,0.034658433,0.020733961
13.55385249,21.83817742,0.001099355,0.006172677
0.040940068,-0.744913182,0.009479828,-0.003228266
113.5162423,-2.155774277,0.014284551,0.011636799
0.037366719,-2.059545947,0.122185634,0.041777589
1.839979725,0.262209849,0.123817142,0.122998683
38.21756321,8.385674776,0.119884912,0.121835163
57.51548757,-46.88391816,0.062315736,0.086433307
40.94359906,-48.52721982,0.181573766,0.106371533
108.3387987,66.60165416,0.097271086,0.132897996
3.353880182,19.06188212,0.011396223,0.033294489
0.013620071,0.213729003,0.008973758,0.010112712
54.13498505,0.858674765,0.017771082,0.012628277
1.776197882,9.805837333,0.000645166,0.003386046
98.77774955,-13.24570985,0.000345561,0.00047217
5.377012366,23.04624006,0.050011505,0.004157165
13.15149356,-8.409265336,0.062633492,0.055967805
7.672632557,10.04522661,0.027388744,0.041418024
8.856490582,-8.24333658,0.02411518,0.025699893
14.50464994,11.33403263,0.065827207,0.039842627
22.19194685,-17.9411934,0.12594629,0.09105324
13.47890422,-17.29517638,0.090854178,0.106970775
5.649636492,8.726448827,0.184261544,0.129386751
5.039632441,-5.335924601,0.246832748,0.213264585
24.22096199,-11.04829153,0.261942614,0.254275471
61.81355861,38.69346009,0.404521149,0.325517015
0.434781169,5.184146148,0.662665563,0.51774727
25.27634981,-3.315068766,0.755644107,0.707629372
12.25991507,-17.6035764,0.66015136,0.706285696
2.036407864,4.996617603,0.846706383,0.74763251
7.387746874,3.878719612,0.943670654,0.893874693
6.180969072,-6.757472526,1.091940624,1.015102125
92.04859688,-23.85266296,1.072320236,1.082085961
34.47644327,56.33389946,1.566634043,1.296122443
285.7553921,-99.25638299,1.866158179,1.709849974
5.574036037,39.91003449,1.087875381,1.424832461
24.42106106,11.66721365,1.011375914,1.048928481
14.84004966,19.03706277,0.866563607,0.936173894
3.856905211,7.565491715,0.798914728,0.832051938
21.47250059,9.100406553,0.758992383,0.778697754
67.93728582,38.19402322,0.614114828,0.682721376
40.27767194,-52.31018745,0.392213958,0.490779388
42.81981044,-41.52929421,0.619599757,0.492966199
62.37392766,51.68016795,0.476015134,0.543082739
0.331395961,4.546478603,0.346722369,0.406257424
82.73949783,5.23636662,0.382443314,0.364145097
