1,0.850187007,0.821030081,-0.014041744,-0.056021395,0,-0.871379613,0.142939174,3.270681959,0.003420582,0.18023708,0.038995578,0.993033196
2,0.848387304,0.819948891,-0.014661985,-0.069714562,0,-0.800701775,0.243348731,3.30548349,0.003751369,0.162573934,0.039019465,0.993018888
3,0.861215698,0.820742428,-0.012468061,-0.06250348,0,-0.645873545,0.41929947,3.402338825,0.004164582,0.128449021,0.039060544,0.992994403
4,0.866858895,0.822070151,-0.01695352,-0.103155025,0,-0.288479089,0.232898363,3.427493354,0.004302944,0.118645692,0.039083279,0.99298089
5,0.860824783,0.822115528,-0.015853687,-0.100217667,0,-0.128099076,0.823404398,3.460378109,0.004393284,0.108544814,0.039163357,0.992933526
6,0.891349281,0.82720831,-0.015090826,-0.100193802,0,0.421159963,0.668835492,3.388034023,0.004185559,0.131053221,0.039227638,0.99289545
7,0.888096269,0.830625308,-0.013353265,-0.093402189,0,0.627372631,0.63760343,3.301893468,0.003932693,0.158048354,0.039288342,0.992859494
8,0.870843517,0.830445138,-0.013718742,-0.101978855,0,0.76850081,0.51781037,3.236525964,0.003679336,0.180448686,0.039337228,0.992830546
9,0.884920806,0.83331575,-0.014962372,-0.11534308,0,0.750761952,0.666643626,3.144658697,0.003427831,0.208746595,0.039399707,0.992793603
10,0.855568452,0.830330427,-0.015390706,-0.121238017,0,0.746881197,0.886417247,3.016537192,0.003187371,0.244826745,0.039481887,0.992744996
11,0.860192711,0.829849985,-0.008059317,-0.073536298,0,0.870352301,0.964944449,2.869649623,0.00294764,0.285106614,0.039570019,0.992692715
12,0.851181191,0.82844806,-0.007246467,-0.076316419,0,1.787311032,0.05608983,3.144103463,0.002629704,0.233958736,0.039575081,0.9926897
13,0.824732606,0.823449523,-0.002207073,-0.048812508,0,1.135226753,0.254574335,3.286505804,0.002424084,0.208759605,0.039598114,0.992676071
14,0.847011941,0.824379129,0.002417371,-0.026480135,0,1.038357272,-0.128663906,3.55502943,0.00236149,0.150941078,0.039586461,0.992682938
15,0.854958815,0.826526156,0.002475991,-0.037805692,0,0.368860092,-0.314453676,3.65026512,0.002371095,0.129428792,0.039557736,0.992699718
